protein_id,index
YIL096C,1671
YPL061W,1672
YIL098C,1673
YJL180C,1674
YGL131C,1675
YIL101C,1676
YBR011C,1677
YER001W,1678
YKL048C,1679
YNL254C,1680
YIL127C,1681
YJR105W,1682
YIL135C,1683
YOR043W,1684
YIL137C,1685
YBR028C,1686
YIL144W,1687
YOL069W,1688
YFL038C,1689
YIL038C,1690
YJL020C,1691
YKL080W,1692
YKR001C,1693
YNL111C,1694
YIL150C,1695
YIL153W,1696
YIL159W,1697
YIL161W,1698
YNL023C,1699
YIL162W,1700
YER003C,1701
YMR198W,1702
YIR008C,1703
YJR112W,1704
YIR012W,1705
YIR022W,1706
YJL006C,1707
YKL139W,1708
YML112W,1709
YCR105W,1710
YLR386W,1711
YBL014C,1712
YJL025W,1713
YAL008W,1714
YIL115C,1715
YJL061W,1716
YJL044C,1717
YDL175C,1718
YJL050W,1719
YMR137C,1720
YNL299W,1721
YJL051W,1722
YJL063C,1723
YJL068C,1724
YOL017W,1725
YJL070C,1726
YML035C,1727
YDR013W,1728
YJL072C,1729
YDR489W,1730
YOL146W,1731
YPR135W,1732
YJL084C,1733
YJR005W,1734
YJL095W,1735
YDR326C,1736
YGL161C,1737
YPL012W,1738
YJL102W,1739
YJL107C,1740
YJR091C,1741
YOR265W,1742
YJL110C,1743
YIL121W,1744
YJR140C,1745
YPL153C,1746
YBL004W,1747
YJL125C,1748
YNL062C,1749
YDL006W,1750
YJL128C,1751
YDR162C,1752
YJL137C,1753
YDR021W,1754
YDR239C,1755
YER036C,1756
YGR041W,1757
YLR023C,1758
YJL144W,1759
YJL146W,1760
YJR063W,1761
YOR069W,1762
YOR132W,1763
YPL070W,1764
YJL155C,1765
YLR345W,1766
YJL164C,1767
YJL168C,1768
YMR075W,1769
YFL049W,1770
YNR023W,1771
YJR121W,1772
YNL315C,1773
YJL184W,1774
YKR038C,1775
YJL197W,1776
YJL217W,1777
YPR118W,1778
YJR006W,1779
YJR043C,1780
YJR010C-A,1781
YBR291C,1782
YDL015C,1783
YDL081C,1784
YDR033W,1785
YER145C,1786
YFR022W,1787
YKL009W,1788
YLR066W,1789
YLR185W,1790
YML055W,1791
YNR021W,1792
YOR086C,1793
YOR193W,1794
YOR028C,1795
YJR017C,1796
YJR032W,1797
YIL041W,1798
YPL161C,1799
YJR036C,1800
YJR041C,1801
YKL214C,1802
YPL178W,1803
YDL102W,1804
YJR047C,1805
YJR052W,1806
YPL046C,1807
YJR059W,1808
YJR060W,1809
YJR069C,1810
YJR084W,1811
YPR045C,1812
YBR156C,1813
YJR089W,1814
YGR031W,1815
YJR092W,1816
YJR104C,1817
YMR038C,1818
YJL130C,1819
YJR109C,1820
YOR303W,1821
YJR119C,1822
YKL004W,1823
YBR275C,1824
YKL005C,1825
YLR304C,1826
YAL053W,1827
YLR167W,1828
YKL035W,1829
YKL041W,1830
YLR025W,1831
YKL047W,1832
YGR229C,1833
YFR032C,1834
YKL058W,1835
YOR194C,1836
YLR362W,1837
YKL069W,1838
YKL075C,1839
YNL164C,1840
YKL078W,1841
YNL186W,1842
YHR155W,1843
YKR072C,1844
YKL092C,1845
YKL093W,1846
YJL118W,1847
YLR273C,1848
YKL095W,1849
YKL096W-A,1850
YKL108W,1851
YGR155W,1852
YGR200C,1853
YKL110C,1854
YKL113C,1855
YBR180W,1856
YGL140C,1857
YGR136W,1858
YJR103W,1859
YOR262W,1860
YKL129C,1861
YKL124W,1862
YBR083W,1863
YKL126W,1864
YMR104C,1865
YKL128C,1866
YFL034W,1867
YKL135C,1868
YPL259C,1869
YEL043W,1870
YFL054C,1871
YJL129C,1872
YKL151C,1873
YNR037C,1874
YKL159C,1875
YKL160W,1876
YLR219W,1877
YDL069C,1878
YKL164C,1879
YKL185W,1880
YKL190W,1881
YGR209C,1882
YKL195W,1883
YAL012W,1884
YKL210W,1885
YDR415C,1886
YHR082C,1887
YLR084C,1888
YOR184W,1889
YKL212W,1890
YPL099C,1891
YKR003W,1892
YDL117W,1893
YKR010C,1894
YKR011C,1895
YKR024C,1896
YFR001W,1897
YDL144C,1898
YFR008W,1899
YKR027W,1900
YLR330W,1901
YKL138C-A,1902
YKR049C,1903
YBR254C,1904
YDR023W,1905
YKR071C,1906
YPR048W,1907
YBR073W,1908
YJR131W,1909
YKR056W,1910
YHR025W,1911
YKR082W,1912
YBR233W-A,1913
YKR086W,1914
YKR098C,1915
YGL180W,1916
YLL001W,1917
YLL002W,1918
YLL010C,1919
YLR019W,1920
YJR154W,1921
YMR233W,1922
YLL027W,1923
YKL040C,1924
YLL032C,1925
YLL060C,1926
YHR179W,1927
YOR074C,1928
YLL062C,1929
YLR002C,1930
YLR006C,1931
YLR011W,1932
YLR246W,1933
YLR022C,1934
YNL163C,1935
YLR027C,1936
YBR228W,1937
YMR120C,1938
YLR032W,1939
YLR035C,1940
YMR167W,1941
YDR137W,1942
YLR039C,1943
YIL047C,1944
YDR406W,1945
YLR060W,1946
YFL022C,1947
YLR069C,1948
YGL068W,1949
YLR082C,1950
YKL112W,1951
YLR090W,1952
YLR096W,1953
YKL074C,1954
YLR116W,1955
YPL065W,1956
YLR131C,1957
YLR135W,1958
YLR143W,1959
YMR170C,1960
YLR144C,1961
YLR146C,1962
YPR069C,1963
YLR153C,1964
YPR074C,1965
YNL072W,1966
YBR019C,1967
YLR170C,1968
YBR042C,1969
YFR043C,1970
YDR113C,1971
YLR176C,1972
YKR077W,1973
YLR187W,1974
YLR194C,1975
YNL050C,1976
YJL010C,1977
YOL144W,1978
YLR203C,1979
YLR210W,1980
YHR074W,1981
YLR216C,1982
YLR218C,1983
YGL134W,1984
YGR033C,1985
YLR221C,1986
YJL147C,1987
YLR226W,1988
YPR161C,1989
YLR231C,1990
YAL044C,1991
YLR239C,1992
YLR113W,1993
YLR248W,1994
YER136W,1995
YLR262C,1996
YLR270W,1997
YOR173W,1998
YJL035C,1999
YLR278C,2000
YLR442C,2001
YLR287C,2002
YML029W,2003
YLR288C,2004
YBL078C,2005
YLR295C,2006
YLR299W,2007
YLR319C,2008
YOR304C-A,2009
YLR320W,2010
YMR187C,2011
YLR325C,2012
YMR237W,2013
YLR333C,2014
YLR336C,2015
YLR337C,2016
YOR181W,2017
YOR219C,2018
YGR043C,2019
YLR354C,2020
YLR356W,2021
YLR363W-A,2022
YLR371W,2023
YLR373C,2024
YLR375W,2025
YLR377C,2026
YLR381W,2027
YLR382C,2028
YDL173W,2029
YPL086C,2030
YLR387C,2031
YBR248C,2032
YLR401C,2033
YLR407W,2034
YPL166W,2035
YPR049C,2036
YER048C,2037
YOR145C,2038
YPL218W,2039
YLR430W,2040
YLR433C,2041
YBL007C,2042
YNL207W,2043
YEL025C,2044
YLR452C,2045
YML085C,2046
YNL327W,2047
YLR455W,2048
YML006C,2049
YML016C,2050
YML017W,2051
YML025C,2052
YKL167C,2053
YML032C,2054
YML034W,2055
YGR062C,2056
YBR140C,2057
YML058W,2058
YDR192C,2059
YDR498C,2060
YFL037W,2061
YGR255C,2062
YJL056C,2063
YKL037W,2064
YLR148W,2065
YLR454W,2066
YNL291C,2067
YNL310C,2068
YOR346W,2069
YPL115C,2070
YPR083W,2071
YML064C,2072
YJR053W,2073
YGR120C,2074
YPR105C,2075
YHR054C,2076
YML091C,2077
YCR072C,2078
YML093W,2079
YML101C,2080
YFL041W,2081
YCR042C,2082
YML114C,2083
YML124C,2084
YCR053W,2085
YML126C,2086
YML131W,2087
YDR470C,2088
YOL154W,2089
YOR092W,2090
YIL016W,2091
YMR010W,2092
YMR014W,2093
YGR271C-A,2094
YBL063W,2095
YMR016C,2096
YMR020W,2097
YMR027W,2098
YMR043W,2099
YNL042W,2100
YJL066C,2101
YNL273W,2102
YLL008W,2103
YMR068W,2104
YMR071C,2105
YNL065W,2106
YHR076W,2107
YMR079W,2108
YKL091C,2109
YBR161W,2110
YCL044C,2111
YEL047C,2112
YCL036W,2113
YMR106C,2114
YAR062W,2115
YMR108W,2116
YPL247C,2117
YMR110C,2118
YMR123W,2119
YLR064W,2120
YMR127C,2121
YMR128W,2122
YDL197C,2123
YNR046W,2124
YMR131C,2125
YPL144W,2126
YPL207W,2127
YMR139W,2128
YGR142W,2129
YMR144W,2130
YMR149W,2131
YMR169C,2132
YMR172W,2133
YDL004W,2134
YDL066W,2135
YMR118C,2136
YMR277W,2137
YAL028W,2138
YBL104C,2139
YDL048C,2140
YEL070W,2141
YER020W,2142
YJR139C,2143
YNR022C,2144
YOR027W,2145
YOR057W,2146
YMR188C,2147
YEL050C,2148
YMR193W,2149
YKR085C,2150
YMR200W,2151
YOR021C,2152
YMR201C,2153
YBL105C,2154
YMR219W,2155
YBL044W,2156
YML031W,2157
YBR289W,2158
YMR228W,2159
YJR106W,2160
YKR036C,2161
YML008C,2162
YPR186C,2163
YDR545W,2164
YLR276C,2165
YMR239C,2166
YOR049C,2167
YOR319W,2168
YMR258C,2169
YKR014C,2170
YBR061C,2171
YMR259C,2172
YGR108W,2173
YMR275C,2174
YMR276W,2175
YNL268W,2176
YPR002W,2177
YGR052W,2178
YIR019C,2179
YDR263C,2180
YMR291W,2181
YGL013C,2182
YOR137C,2183
YDR538W,2184
YLR436C,2185
YNL024C,2186
YNL030W,2187
YNL031C,2188
YLR072W,2189
YDR287W,2190
YNL035C,2191
YHR182W,2192
YNL037C,2193
YOR136W,2194
YNL045W,2195
YKL029C,2196
YNL049C,2197
YNL051W,2198
YGL187C,2199
YNL052W,2200
YPL211W,2201
YNL067W,2202
YNL068C,2203
YBR221C,2204
YNL071W,2205
YER178W,2206
YNL073W,2207
YNL078W,2208
YIR006C,2209
YNL085W,2210
YNL092W,2211
YNL094W,2212
YNL098C,2213
YNL032W,2214
YNL099C,2215
YNL056W,2216
YNL103W,2217
YER040W,2218
YNL104C,2219
YOR108W,2220
YEL060C,2221
YNL110C,2222
YCR102C,2223
YNL134C,2224
YPR166C,2225
YKL003C,2226
YNL253W,2227
YNL155W,2228
YOR201C,2229
YAL067C,2230
YNL162W,2231
YIR021W,2232
YOL097C,2233
YPR144C,2234
YEL013W,2235
YNL168C,2236
YNL177C,2237
YGL232W,2238
YOR098C,2239
YDR173C,2240
YNL220W,2241
YOR187W,2242
YNL227C,2243
YNL229C,2244
YNL234W,2245
YNL238W,2246
YOL031C,2247
YFR028C,2248
YNL250W,2249
YBR065C,2250
YPL190C,2251
YNL255C,2252
YMR074C,2253
YNL256W,2254
YBL023C,2255
YHR046C,2256
YPR037C,2257
YER153C,2258
YNL274C,2259
YKR103W,2260
YNL272C,2261
YNL288W,2262
YHR011W,2263
YNL292W,2264
YNL293W,2265
YEL017W,2266
YNL294C,2267
YNL304W,2268
YCL057W,2269
YGR012W,2270
YNL313C,2271
YAL031C,2272
YBL010C,2273
YBR166C,2274
YNL325C,2275
YOR336W,2276
YNR011C,2277
YNR014W,2278
YNR016C,2279
YMR207C,2280
YER143W,2281
YNR034W,2282
YNR036C,2283
YML014W,2284
YOL124C,2285
YBR235W,2286
YNR053C,2287
YBR259W,2288
YOL010W,2289
YOL016C,2290
YOL025W,2291
YCL004W,2292
YOL028C,2293
YPR054W,2294
YOL033W,2295
YOL052C,2296
YOL057W,2297
YOL059W,2298
YOL064C,2299
YOL068C,2300
YOL098C,2301
YDR123C,2302
YOL108C,2303
YER166W,2304
YOL149W,2305
YOL159C-A,2306
YBR137W,2307
YOR007C,2308
YOL111C,2309
YOR023C,2310
YOR035C,2311
YOR046C,2312
YDL077C,2313
YOR051C,2314
YOR064C,2315
YOR078W,2316
YPR137W,2317
YOR081C,2318
YOR083W,2319
YOR091W,2320
YOR097C,2321
YGR061C,2322
YOR138C,2323
YOR127W,2324
YDR186C,2325
YOR142W,2326
YGR244C,2327
YOR144C,2328
YOL094C,2329
YOR162C,2330
YOR168W,2331
YNL019C,2332
YOR172W,2333
YKR067W,2334
YMR287C,2335
YOR349W,2336
YOR179C,2337
YGL164C,2338
YOR185C,2339
YOR188W,2340
YOR191W,2341
YOR195W,2342
YOR196C,2343
YMR116C,2344
YOR209C,2345
YNL022C,2346
YOR213C,2347
YPL225W,2348
YOR230W,2349
YOR242C,2350
YOR249C,2351
YER004W,2352
YOR252W,2353
YOR254C,2354
YLR292C,2355
YGL064C,2356
YGL143C,2357
YOR269W,2358
YOR276W,2359
YOR289W,2360
YPL016W,2361
YOR305W,2362
YHR137W,2363
YIL169C,2364
YOR334W,2365
YPR151C,2366
YDR322C-A,2367
YOR335C,2368
YOR347C,2369
YOR353C,2370
YOR359W,2371
YGL016W,2372
YOR368W,2373
YOR374W,2374
YJL187C,2375
YPL009C,2376
YPL020C,2377
YPL183C,2378
YPL028W,2379
YER059W,2380
YLR190W,2381
YPL219W,2382
YPL032C,2383
YPL040C,2384
YPL066W,2385
YLR425W,2386
YPL074W,2387
YPL084W,2388
YPL090C,2389
YGL017W,2390
YPL105C,2391
YPL110C,2392
YPL116W,2393
YDR079C-A,2394
YPL122C,2395
YPL133C,2396
YLL023C,2397
YJL087C,2398
YPL141C,2399
YJR004C,2400
YJR124C,2401
YEL039C,2402
YLR021W,2403
YPL150W,2404
YPR198W,2405
YPL169C,2406
YPL170W,2407
YPL177C,2408
YPL180W,2409
YBR223C,2410
YFL021W,2411
YPL212C,2412
YKL215C,2413
YPL199C,2414
YPL201C,2415
YBR274W,2416
YJR110W,2417
YPL209C,2418
YER156C,2419
YLR034C,2420
YPL227C,2421
YGL130W,2422
YPL228W,2423
YKL182W,2424
YPL231W,2425
YPL239W,2426
YPL245W,2427
YPL222W,2428
YPL263C,2429
YPR007C,2430
YPR008W,2431
YPR025C,2432
YIL177C,2433
YMR159C,2434
YOR156C,2435
YPR081C,2436
YPR040W,2437
YML106W,2438
YPR061C,2439
YPR062W,2440
YLL055W,2441
YPR065W,2442
YBR117C,2443
YPR093C,2444
YPR101W,2445
YPR114W,2446
YDR266C,2447
YPR119W,2448
YPR120C,2449
YOL076W,2450
YPR131C,2451
YPR133C,2452
YCL054W,2453
YDL156W,2454
YDR117C,2455
YJL131C,2456
YBL081W,2457
YPR173C,2458
YDL020C,2459
YOR287C,2460
YPR188C,2461
YHR023W,2462
YPR080W,2463
YLR133W,2464
YNL206C,2465
YKR043C,2466
YBR066C,2467
YKR015C,2468
YBR097W,2469
YLR215C,2470
YBR176W,2471
YBR214W,2472
YDL239C,2473
YGL082W,2474
YNR050C,2475
YCL045C,2476
YLR312C,2477
YCR003W,2478
YIL107C,2479
YCR059C,2480
YCR065W,2481
YJR102C,2482
YPL002C,2483
YDR116C,2484
YLR097C,2485
YDL085C-A,2486
YDR055W,2487
YDL168W,2488
YDL234C,2489
YIL078W,2490
YDL236W,2491
YDL238C,2492
YHR047C,2493
YDR027C,2494
YNL009W,2495
YDR032C,2496
YDR047W,2497
YDL164C,2498
YIL046W,2499
YPR078C,2500
YDR124W,2501
YNL044W,2502
YDR169C,2503
YBR196C,2504
YDR495C,2505
YDR189W,2506
YLR026C,2507
YBL055C,2508
YJR125C,2509
YOR133W,2510
YDR484W,2511
YJL029C,2512
YDR486C,2513
YLR181C,2514
YDR532C,2515
YGL093W,2516
YEL054C,2517
YOR293W,2518
YER007W,2519
YBL057C,2520
YBR168W,2521
YBR237W,2522
YCL061C,2523
YDR275W,2524
YEL057C,2525
YGL027C,2526
YHL030W,2527
YJL165C,2528
YKL100C,2529
YKL132C,2530
YKR101W,2531
YOL018C,2532
YOR128C,2533
YER063W,2534
YKL007W,2535
YFR036W,2536
YMR100W,2537
YGR267C,2538
YOL045W,2539
YPR115W,2540
YHR007C,2541
YML076C,2542
YGR177C,2543
YGR202C,2544
YDL059C,2545
YGR278W,2546
YHL014C,2547
YKR059W,2548
YGL113W,2549
YBR025C,2550
YER041W,2551
YLR341W,2552
YOL022C,2553
YHR079C,2554
YIL128W,2555
YDR300C,2556
YHR169W,2557
YIL039W,2558
YDR140W,2559
YIL050W,2560
YFL033C,2561
YIL143C,2562
YIR007W,2563
YER043C,2564
YIR015W,2565
YIR035C,2566
YJL023C,2567
YOL120C,2568
YOR212W,2569
YPL220W,2570
YJL062W-A,2571
YNL230C,2572
YJL159W,2573
YJL162C,2574
YDR202C,2575
YJR058C,2576
YMR028W,2577
YJR098C,2578
YBL099W,2579
YJR156C,2580
YCL047C,2581
YIL007C,2582
YGL063W,2583
YOR243C,2584
YLR048W,2585
YLR057W,2586
YMR289W,2587
YNL025C,2588
YDR313C,2589
YLR083C,2590
YLR089C,2591
YLR132C,2592
YLR178C,2593
YMR257C,2594
YDR164C,2595
YAR015W,2596
YLR312W-A,2597
YLR403W,2598
YLR417W,2599
YLR426W,2600
YML043C,2601
YML060W,2602
YML107C,2603
YDR058C,2604
YMR271C,2605
YML121W,2606
YJL082W,2607
YMR029C,2608
YEL021W,2609
YMR064W,2610
YMR098C,2611
YMR113W,2612
YMR154C,2613
YGR263C,2614
YER107C,2615
YKL134C,2616
YBR151W,2617
YNL239W,2618
YNL286W,2619
YPL059W,2620
YNR038W,2621
YOL013C,2622
YCL030C,2623
YDR127W,2624
YFR044C,2625
YKL024C,2626
YOR375C,2627
YOL065C,2628
YOL072W,2629
YOR164C,2630
YJR051W,2631
YGR211W,2632
YOR009W,2633
YOR052C,2634
YOR056C,2635
YOR089C,2636
YOR370C,2637
YMR105C,2638
YOR090C,2639
YNL039W,2640
YOR140W,2641
YDR011W,2642
YDR179W-A,2643
YGL201C,2644
YOR236W,2645
YOR238W,2646
YLR447C,2647
YOR270C,2648
YOR112W,2649
YOR299W,2650
YOR322C,2651
YOR342C,2652
YOR352W,2653
YOR360C,2654
YOR365C,2655
YPL003W,2656
YPL051W,2657
YPL081W,2658
YPL111W,2659
YPL155C,2660
YDR065W,2661
YLL033W,2662
YLR091W,2663
YPR134W,2664
YPR140W,2665
YIL149C,2666
YPR163C,2667
YML078W,2668
YDR142C,2669
YJR012C,2670
