dataset,candidate_id,source,protein_id,candidate_score,core_protein,rank_within_candidate
gavin,373,semantic_k,YPR103W,0.0,YGL011C,0
gavin,373,semantic_k,YPL020C,0.0,YGL011C,0
gavin,373,semantic_k,YER012W,0.0,YGL011C,0
gavin,373,semantic_k,YPR108W,0.0,YGL011C,0
gavin,373,semantic_k,YDL216C,0.0,YGL011C,0
gavin,374,bh_ego1,YDR118W,0.0,YKL022C,0
gavin,374,bh_ego1,YBL084C,0.0,YKL022C,0
gavin,374,bh_ego1,YLR102C,0.0,YKL022C,0
gavin,374,bh_ego1,YLR127C,0.0,YKL022C,0
gavin,374,bh_ego1,YKL022C,0.0,YKL022C,0
gavin,374,bh_ego1,YGL240W,0.0,YKL022C,0
gavin,374,bh_ego1,YNL172W,0.0,YKL022C,0
gavin,374,bh_ego1,YHR166C,0.0,YKL022C,0
gavin,374,bh_ego1,YOR249C,0.0,YKL022C,0
gavin,375,bh_ego2,YDR118W,0.0,YKL022C,0
gavin,375,bh_ego2,YBL084C,0.0,YKL022C,0
gavin,375,bh_ego2,YLR102C,0.0,YKL022C,0
gavin,375,bh_ego2,YLR127C,0.0,YKL022C,0
gavin,375,bh_ego2,YLR249W,0.0,YKL022C,0
gavin,375,bh_ego2,YKL022C,0.0,YKL022C,0
gavin,375,bh_ego2,YGL240W,0.0,YKL022C,0
gavin,375,bh_ego2,YNL172W,0.0,YKL022C,0
gavin,375,bh_ego2,YHR166C,0.0,YKL022C,0
gavin,375,bh_ego2,YOR249C,0.0,YKL022C,0
gavin,376,greedy_expand,YBR121C,0.0,YKL022C,0
gavin,376,greedy_expand,YBR177C,0.0,YKL022C,0
gavin,376,greedy_expand,YOR035C,0.0,YKL022C,0
gavin,376,greedy_expand,YLR189C,0.0,YKL022C,0
gavin,376,greedy_expand,YFR031C,0.0,YKL022C,0
gavin,376,greedy_expand,YFL045C,0.0,YKL022C,0
gavin,376,greedy_expand,YDR335W,0.0,YKL022C,0
gavin,376,greedy_expand,YHR013C,0.0,YKL022C,0
gavin,376,greedy_expand,YGR048W,0.0,YKL022C,0
gavin,376,greedy_expand,YHR023W,0.0,YKL022C,0
gavin,376,greedy_expand,YGR234W,0.0,YKL022C,0
gavin,376,greedy_expand,YJL005W,0.0,YKL022C,0
gavin,376,greedy_expand,YGR218W,0.0,YKL022C,0
gavin,376,greedy_expand,YMR299C,0.0,YKL022C,0
gavin,376,greedy_expand,YPR035W,0.0,YKL022C,0
gavin,376,greedy_expand,YLR153C,0.0,YKL022C,0
gavin,376,greedy_expand,YKL022C,0.0,YKL022C,0
gavin,376,greedy_expand,YHR128W,0.0,YKL022C,0
gavin,376,greedy_expand,YOR326W,0.0,YKL022C,0
gavin,376,greedy_expand,YFL026W,0.0,YKL022C,0
gavin,376,greedy_expand,YKL130C,0.0,YKL022C,0
gavin,376,greedy_expand,YJR109C,0.0,YKL022C,0
gavin,376,greedy_expand,YJL128C,0.0,YKL022C,0
gavin,376,greedy_expand,YMR205C,0.0,YKL022C,0
gavin,376,greedy_expand,YLR127C,0.0,YKL022C,0
gavin,376,greedy_expand,YER177W,0.0,YKL022C,0
gavin,376,greedy_expand,YGL238W,0.0,YKL022C,0
gavin,376,greedy_expand,YMR311C,0.0,YKL022C,0
gavin,376,greedy_expand,YLR006C,0.0,YKL022C,0
gavin,376,greedy_expand,YOR048C,0.0,YKL022C,0
gavin,376,greedy_expand,YHR166C,0.0,YKL022C,0
gavin,376,greedy_expand,YBL039C,0.0,YKL022C,0
gavin,376,greedy_expand,YLL040C,0.0,YKL022C,0
gavin,376,greedy_expand,YDL040C,0.0,YKL022C,0
gavin,376,greedy_expand,YER133W,0.0,YKL022C,0
gavin,376,greedy_expand,YLL018C,0.0,YKL022C,0
gavin,376,greedy_expand,YGR163W,0.0,YKL022C,0
gavin,376,greedy_expand,YBR263W,0.0,YKL022C,0
gavin,376,greedy_expand,YLR043C,0.0,YKL022C,0
gavin,376,greedy_expand,YLR249W,0.0,YKL022C,0
gavin,376,greedy_expand,YDR028C,0.0,YKL022C,0
gavin,376,greedy_expand,YJL080C,0.0,YKL022C,0
gavin,376,greedy_expand,YNR016C,0.0,YKL022C,0
gavin,376,greedy_expand,YDL126C,0.0,YKL022C,0
gavin,376,greedy_expand,YDR049W,0.0,YKL022C,0
gavin,376,greedy_expand,YGR285C,0.0,YKL022C,0
gavin,376,greedy_expand,YBL084C,0.0,YKL022C,0
gavin,376,greedy_expand,YAR042W,0.0,YKL022C,0
gavin,376,greedy_expand,YPL153C,0.0,YKL022C,0
gavin,376,greedy_expand,YJL052W,0.0,YKL022C,0
gavin,376,greedy_expand,YGR233C,0.0,YKL022C,0
gavin,376,greedy_expand,YDL112W,0.0,YKL022C,0
gavin,376,greedy_expand,YDL019C,0.0,YKL022C,0
gavin,376,greedy_expand,YKL181W,0.0,YKL022C,0
gavin,376,greedy_expand,YGR204W,0.0,YKL022C,0
gavin,376,greedy_expand,YAL029C,0.0,YKL022C,0
gavin,376,greedy_expand,YGL240W,0.0,YKL022C,0
gavin,376,greedy_expand,YOR249C,0.0,YKL022C,0
gavin,376,greedy_expand,YPL218W,0.0,YKL022C,0
gavin,376,greedy_expand,YNL076W,0.0,YKL022C,0
gavin,376,greedy_expand,YBL058W,0.0,YKL022C,0
gavin,376,greedy_expand,YGL106W,0.0,YKL022C,0
gavin,376,greedy_expand,YKL182W,0.0,YKL022C,0
gavin,376,greedy_expand,YDR118W,0.0,YKL022C,0
gavin,376,greedy_expand,YHL011C,0.0,YKL022C,0
gavin,376,greedy_expand,YBR084W,0.0,YKL022C,0
gavin,376,greedy_expand,YGL252C,0.0,YKL022C,0
gavin,376,greedy_expand,YLR102C,0.0,YKL022C,0
gavin,376,greedy_expand,YKL067W,0.0,YKL022C,0
gavin,376,greedy_expand,YDL055C,0.0,YKL022C,0
gavin,376,greedy_expand,YNR034W,0.0,YKL022C,0
gavin,376,greedy_expand,YPL031C,0.0,YKL022C,0
gavin,376,greedy_expand,YBR109C,0.0,YKL022C,0
gavin,376,greedy_expand,YDR127W,0.0,YKL022C,0
gavin,376,greedy_expand,YML028W,0.0,YKL022C,0
gavin,376,greedy_expand,YCL050C,0.0,YKL022C,0
gavin,376,greedy_expand,YLL013C,0.0,YKL022C,0
gavin,376,greedy_expand,YNL138W,0.0,YKL022C,0
gavin,376,greedy_expand,YDR341C,0.0,YKL022C,0
gavin,376,greedy_expand,YDR457W,0.0,YKL022C,0
gavin,376,greedy_expand,YNR031C,0.0,YKL022C,0
gavin,376,greedy_expand,YFL039C,0.0,YKL022C,0
gavin,376,greedy_expand,YMR109W,0.0,YKL022C,0
gavin,376,greedy_expand,YGL115W,0.0,YKL022C,0
gavin,376,greedy_expand,YGL195W,0.0,YKL022C,0
gavin,376,greedy_expand,YKL104C,0.0,YKL022C,0
gavin,376,greedy_expand,YBR158W,0.0,YKL022C,0
gavin,376,greedy_expand,YLR180W,0.0,YKL022C,0
gavin,376,greedy_expand,YGR240C,0.0,YKL022C,0
gavin,376,greedy_expand,YAR014C,0.0,YKL022C,0
gavin,376,greedy_expand,YPL226W,0.0,YKL022C,0
gavin,376,greedy_expand,YLR355C,0.0,YKL022C,0
gavin,376,greedy_expand,YGL246C,0.0,YKL022C,0
gavin,376,greedy_expand,YDR150W,0.0,YKL022C,0
gavin,376,greedy_expand,YBR170C,0.0,YKL022C,0
gavin,376,greedy_expand,YDR477W,0.0,YKL022C,0
gavin,376,greedy_expand,YER120W,0.0,YKL022C,0
gavin,376,greedy_expand,YNL271C,0.0,YKL022C,0
gavin,376,greedy_expand,YMR116C,0.0,YKL022C,0
gavin,376,greedy_expand,YNL172W,0.0,YKL022C,0
gavin,377,semantic_k,YDR118W,0.0,YKL022C,0
gavin,377,semantic_k,YNL172W,0.0,YKL022C,0
gavin,377,semantic_k,YBL084C,0.0,YKL022C,0
gavin,377,semantic_k,YLR102C,0.0,YKL022C,0
gavin,377,semantic_k,YLR249W,0.0,YKL022C,0
gavin,377,semantic_k,YKL022C,0.0,YKL022C,0
gavin,377,semantic_k,YGL240W,0.0,YKL022C,0
gavin,377,semantic_k,YLR127C,0.0,YKL022C,0
gavin,377,semantic_k,YHR166C,0.0,YKL022C,0
gavin,377,semantic_k,YOR249C,0.0,YKL022C,0
gavin,378,bh_ego1,YAL047C,0.0,YNL126W,0
gavin,378,bh_ego1,YLR212C,0.0,YNL126W,0
gavin,378,bh_ego1,YNL126W,0.0,YNL126W,0
gavin,378,bh_ego1,YHR172W,0.0,YNL126W,0
gavin,379,bh_ego2,YAL047C,0.0,YNL126W,0
gavin,379,bh_ego2,YLR212C,0.0,YNL126W,0
gavin,379,bh_ego2,YNL126W,0.0,YNL126W,0
gavin,379,bh_ego2,YHR172W,0.0,YNL126W,0
gavin,380,greedy_expand,YAL047C,0.0,YNL126W,0
gavin,380,greedy_expand,YLR212C,0.0,YNL126W,0
gavin,380,greedy_expand,YNL126W,0.0,YNL126W,0
gavin,380,greedy_expand,YHR172W,0.0,YNL126W,0
gavin,381,semantic_k,YAL047C,0.0,YNL126W,0
gavin,381,semantic_k,YLR212C,0.0,YNL126W,0
gavin,381,semantic_k,YNL126W,0.0,YNL126W,0
gavin,381,semantic_k,YHR172W,0.0,YNL126W,0
gavin,382,bh_ego1,YGL208W,0.0,YDR477W,0
gavin,382,bh_ego1,YDR477W,0.0,YDR477W,0
gavin,382,bh_ego1,YGL115W,0.0,YDR477W,0
gavin,382,bh_ego1,YDR028C,0.0,YDR477W,0
gavin,382,bh_ego1,YDR422C,0.0,YDR477W,0
gavin,382,bh_ego1,YER129W,0.0,YDR477W,0
gavin,382,bh_ego1,YER027C,0.0,YDR477W,0
gavin,383,bh_ego2,YBR125C,0.0,YDR477W,0
gavin,383,bh_ego2,YLR258W,0.0,YDR477W,0
gavin,383,bh_ego2,YBR126C,0.0,YDR477W,0
gavin,383,bh_ego2,YDR422C,0.0,YDR477W,0
gavin,383,bh_ego2,YER177W,0.0,YDR477W,0
gavin,383,bh_ego2,YER129W,0.0,YDR477W,0
gavin,383,bh_ego2,YNL076W,0.0,YDR477W,0
gavin,383,bh_ego2,YER027C,0.0,YDR477W,0
gavin,383,bh_ego2,YGL115W,0.0,YDR477W,0
gavin,383,bh_ego2,YDR186C,0.0,YDR477W,0
gavin,383,bh_ego2,YBR265W,0.0,YDR477W,0
gavin,383,bh_ego2,YER133W,0.0,YDR477W,0
gavin,383,bh_ego2,YDR028C,0.0,YDR477W,0
gavin,383,bh_ego2,YAR014C,0.0,YDR477W,0
gavin,383,bh_ego2,YOR267C,0.0,YDR477W,0
gavin,383,bh_ego2,YDL126C,0.0,YDR477W,0
gavin,383,bh_ego2,YDR049W,0.0,YDR477W,0
gavin,383,bh_ego2,YGL208W,0.0,YDR477W,0
gavin,383,bh_ego2,YNR034W,0.0,YDR477W,0
gavin,383,bh_ego2,YPR035W,0.0,YDR477W,0
gavin,383,bh_ego2,YDR477W,0.0,YDR477W,0
gavin,383,bh_ego2,YBL023C,0.0,YDR477W,0
gavin,383,bh_ego2,YGR152C,0.0,YDR477W,0
gavin,383,bh_ego2,YLR028C,0.0,YDR477W,0
gavin,384,greedy_expand,YDL070W,0.0,YDR477W,0
gavin,384,greedy_expand,YBR177C,0.0,YDR477W,0
gavin,384,greedy_expand,YLR258W,0.0,YDR477W,0
gavin,384,greedy_expand,YML069W,0.0,YDR477W,0
gavin,384,greedy_expand,YOR035C,0.0,YDR477W,0
gavin,384,greedy_expand,YDR422C,0.0,YDR477W,0
gavin,384,greedy_expand,YMR176W,0.0,YDR477W,0
gavin,384,greedy_expand,YLR189C,0.0,YDR477W,0
gavin,384,greedy_expand,YFR031C,0.0,YDR477W,0
gavin,384,greedy_expand,YDR335W,0.0,YDR477W,0
gavin,384,greedy_expand,YGL207W,0.0,YDR477W,0
gavin,384,greedy_expand,YML100W,0.0,YDR477W,0
gavin,384,greedy_expand,YGR048W,0.0,YDR477W,0
gavin,384,greedy_expand,YMR273C,0.0,YDR477W,0
gavin,384,greedy_expand,YHR023W,0.0,YDR477W,0
gavin,384,greedy_expand,YGR234W,0.0,YDR477W,0
gavin,384,greedy_expand,YGL190C,0.0,YDR477W,0
gavin,384,greedy_expand,YJL005W,0.0,YDR477W,0
gavin,384,greedy_expand,YPR035W,0.0,YDR477W,0
gavin,384,greedy_expand,YIL035C,0.0,YDR477W,0
gavin,384,greedy_expand,YMR299C,0.0,YDR477W,0
gavin,384,greedy_expand,YBL023C,0.0,YDR477W,0
gavin,384,greedy_expand,YMR261C,0.0,YDR477W,0
gavin,384,greedy_expand,YLR153C,0.0,YDR477W,0
gavin,384,greedy_expand,YOR326W,0.0,YDR477W,0
gavin,384,greedy_expand,YDR001C,0.0,YDR477W,0
gavin,384,greedy_expand,YKL130C,0.0,YDR477W,0
gavin,384,greedy_expand,YGR246C,0.0,YDR477W,0
gavin,384,greedy_expand,YDR099W,0.0,YDR477W,0
gavin,384,greedy_expand,YOL145C,0.0,YDR477W,0
gavin,384,greedy_expand,YMR205C,0.0,YDR477W,0
gavin,384,greedy_expand,YCR030C,0.0,YDR477W,0
gavin,384,greedy_expand,YER177W,0.0,YDR477W,0
gavin,384,greedy_expand,YER129W,0.0,YDR477W,0
gavin,384,greedy_expand,YMR311C,0.0,YDR477W,0
gavin,384,greedy_expand,YOR048C,0.0,YDR477W,0
gavin,384,greedy_expand,YGL244W,0.0,YDR477W,0
gavin,384,greedy_expand,YER133W,0.0,YDR477W,0
gavin,384,greedy_expand,YBR265W,0.0,YDR477W,0
gavin,384,greedy_expand,YGR163W,0.0,YDR477W,0
gavin,384,greedy_expand,YBR263W,0.0,YDR477W,0
gavin,384,greedy_expand,YDR028C,0.0,YDR477W,0
gavin,384,greedy_expand,YJR140C,0.0,YDR477W,0
gavin,384,greedy_expand,YDL126C,0.0,YDR477W,0
gavin,384,greedy_expand,YDR049W,0.0,YDR477W,0
gavin,384,greedy_expand,YGL208W,0.0,YDR477W,0
gavin,384,greedy_expand,YPL106C,0.0,YDR477W,0
gavin,384,greedy_expand,YAR042W,0.0,YDR477W,0
gavin,384,greedy_expand,YPL153C,0.0,YDR477W,0
gavin,384,greedy_expand,YGR233C,0.0,YDR477W,0
gavin,384,greedy_expand,YDL019C,0.0,YDR477W,0
gavin,384,greedy_expand,YGR152C,0.0,YDR477W,0
gavin,384,greedy_expand,YGR204W,0.0,YDR477W,0
gavin,384,greedy_expand,YAL029C,0.0,YDR477W,0
gavin,384,greedy_expand,YBR126C,0.0,YDR477W,0
gavin,384,greedy_expand,YNL076W,0.0,YDR477W,0
gavin,384,greedy_expand,YER027C,0.0,YDR477W,0
gavin,384,greedy_expand,YBL058W,0.0,YDR477W,0
gavin,384,greedy_expand,YGL106W,0.0,YDR477W,0
gavin,384,greedy_expand,YOR123C,0.0,YDR477W,0
gavin,384,greedy_expand,YER070W,0.0,YDR477W,0
gavin,384,greedy_expand,YKL182W,0.0,YDR477W,0
gavin,384,greedy_expand,YBR279W,0.0,YDR477W,0
gavin,384,greedy_expand,YOR014W,0.0,YDR477W,0
gavin,384,greedy_expand,YML109W,0.0,YDR477W,0
gavin,384,greedy_expand,YJR138W,0.0,YDR477W,0
gavin,384,greedy_expand,YOL001W,0.0,YDR477W,0
gavin,384,greedy_expand,YGL252C,0.0,YDR477W,0
gavin,384,greedy_expand,YKL067W,0.0,YDR477W,0
gavin,384,greedy_expand,YKL193C,0.0,YDR477W,0
gavin,384,greedy_expand,YDR074W,0.0,YDR477W,0
gavin,384,greedy_expand,YOR039W,0.0,YDR477W,0
gavin,384,greedy_expand,YNR034W,0.0,YDR477W,0
gavin,384,greedy_expand,YPL031C,0.0,YDR477W,0
gavin,384,greedy_expand,YBR109C,0.0,YDR477W,0
gavin,384,greedy_expand,YDR127W,0.0,YDR477W,0
gavin,384,greedy_expand,YML028W,0.0,YDR477W,0
gavin,384,greedy_expand,YCL050C,0.0,YDR477W,0
gavin,384,greedy_expand,YNL138W,0.0,YDR477W,0
gavin,384,greedy_expand,YLL013C,0.0,YDR477W,0
gavin,384,greedy_expand,YER164W,0.0,YDR477W,0
gavin,384,greedy_expand,YNL218W,0.0,YDR477W,0
gavin,384,greedy_expand,YFL039C,0.0,YDR477W,0
gavin,384,greedy_expand,YOR061W,0.0,YDR477W,0
gavin,384,greedy_expand,YGL115W,0.0,YDR477W,0
gavin,384,greedy_expand,YMR109W,0.0,YDR477W,0
gavin,384,greedy_expand,YKL104C,0.0,YDR477W,0
gavin,384,greedy_expand,YKL088W,0.0,YDR477W,0
gavin,384,greedy_expand,YBR158W,0.0,YDR477W,0
gavin,384,greedy_expand,YGR240C,0.0,YDR477W,0
gavin,384,greedy_expand,YAR014C,0.0,YDR477W,0
gavin,384,greedy_expand,YGL246C,0.0,YDR477W,0
gavin,384,greedy_expand,YLR418C,0.0,YDR477W,0
gavin,384,greedy_expand,YGL019W,0.0,YDR477W,0
gavin,384,greedy_expand,YDR150W,0.0,YDR477W,0
gavin,384,greedy_expand,YBR170C,0.0,YDR477W,0
gavin,384,greedy_expand,YDR477W,0.0,YDR477W,0
gavin,384,greedy_expand,YNL271C,0.0,YDR477W,0
gavin,384,greedy_expand,YER120W,0.0,YDR477W,0
gavin,384,greedy_expand,YLR028C,0.0,YDR477W,0
gavin,385,semantic_k,YBR125C,0.0,YDR477W,0
gavin,385,semantic_k,YBR126C,0.0,YDR477W,0
gavin,385,semantic_k,YLR258W,0.0,YDR477W,0
gavin,385,semantic_k,YDR422C,0.0,YDR477W,0
gavin,385,semantic_k,YER177W,0.0,YDR477W,0
gavin,385,semantic_k,YER129W,0.0,YDR477W,0
gavin,385,semantic_k,YNL076W,0.0,YDR477W,0
gavin,385,semantic_k,YER027C,0.0,YDR477W,0
gavin,385,semantic_k,YGL115W,0.0,YDR477W,0
gavin,385,semantic_k,YDR186C,0.0,YDR477W,0
gavin,385,semantic_k,YBR265W,0.0,YDR477W,0
gavin,385,semantic_k,YER133W,0.0,YDR477W,0
gavin,385,semantic_k,YDR028C,0.0,YDR477W,0
gavin,385,semantic_k,YAR014C,0.0,YDR477W,0
gavin,385,semantic_k,YOR267C,0.0,YDR477W,0
gavin,385,semantic_k,YDL126C,0.0,YDR477W,0
gavin,385,semantic_k,YDR049W,0.0,YDR477W,0
gavin,385,semantic_k,YGL208W,0.0,YDR477W,0
gavin,385,semantic_k,YNR034W,0.0,YDR477W,0
gavin,385,semantic_k,YPR035W,0.0,YDR477W,0
gavin,385,semantic_k,YDR477W,0.0,YDR477W,0
gavin,385,semantic_k,YBL023C,0.0,YDR477W,0
gavin,385,semantic_k,YGR152C,0.0,YDR477W,0
gavin,385,semantic_k,YLR028C,0.0,YDR477W,0
gavin,386,bh_ego1,YKL059C,0.0,YLR277C,0
gavin,386,bh_ego1,YJR093C,0.0,YLR277C,0
gavin,386,bh_ego1,YDR301W,0.0,YLR277C,0
gavin,386,bh_ego1,YER133W,0.0,YLR277C,0
gavin,386,bh_ego1,YKR002W,0.0,YLR277C,0
gavin,386,bh_ego1,YPR107C,0.0,YLR277C,0
gavin,386,bh_ego1,YKL018W,0.0,YLR277C,0
gavin,386,bh_ego1,YNL317W,0.0,YLR277C,0
gavin,386,bh_ego1,YDR195W,0.0,YLR277C,0
gavin,386,bh_ego1,YLR277C,0.0,YLR277C,0
gavin,386,bh_ego1,YLR115W,0.0,YLR277C,0
gavin,386,bh_ego1,YMR061W,0.0,YLR277C,0
gavin,386,bh_ego1,YAL043C,0.0,YLR277C,0
gavin,386,bh_ego1,YDR228C,0.0,YLR277C,0
gavin,387,bh_ego2,YJR093C,0.0,YLR277C,0
gavin,387,bh_ego2,YKR002W,0.0,YLR277C,0
gavin,387,bh_ego2,YKL018W,0.0,YLR277C,0
gavin,387,bh_ego2,YBR105C,0.0,YLR277C,0
gavin,387,bh_ego2,YLR258W,0.0,YLR277C,0
gavin,387,bh_ego2,YHR216W,0.0,YLR277C,0
gavin,387,bh_ego2,YNL222W,0.0,YLR277C,0
gavin,387,bh_ego2,YPL138C,0.0,YLR277C,0
gavin,387,bh_ego2,YER177W,0.0,YLR277C,0
gavin,387,bh_ego2,YPR107C,0.0,YLR277C,0
gavin,387,bh_ego2,YER070W,0.0,YLR277C,0
gavin,387,bh_ego2,YMR311C,0.0,YLR277C,0
gavin,387,bh_ego2,YDR195W,0.0,YLR277C,0
gavin,387,bh_ego2,YLR115W,0.0,YLR277C,0
gavin,387,bh_ego2,YAR003W,0.0,YLR277C,0
gavin,387,bh_ego2,YHR119W,0.0,YLR277C,0
gavin,387,bh_ego2,YKL059C,0.0,YLR277C,0
gavin,387,bh_ego2,YER133W,0.0,YLR277C,0
gavin,387,bh_ego2,YKL193C,0.0,YLR277C,0
gavin,387,bh_ego2,YDR028C,0.0,YLR277C,0
gavin,387,bh_ego2,YDL082W,0.0,YLR277C,0
gavin,387,bh_ego2,YAR014C,0.0,YLR277C,0
gavin,387,bh_ego2,YPR074C,0.0,YLR277C,0
gavin,387,bh_ego2,YOR179C,0.0,YLR277C,0
gavin,387,bh_ego2,YGR156W,0.0,YLR277C,0
gavin,387,bh_ego2,YAL043C,0.0,YLR277C,0
gavin,387,bh_ego2,YDR228C,0.0,YLR277C,0
gavin,387,bh_ego2,YDR301W,0.0,YLR277C,0
gavin,387,bh_ego2,YHL033C,0.0,YLR277C,0
gavin,387,bh_ego2,YOR250C,0.0,YLR277C,0
gavin,387,bh_ego2,YLR448W,0.0,YLR277C,0
gavin,387,bh_ego2,YNL317W,0.0,YLR277C,0
gavin,387,bh_ego2,YMR061W,0.0,YLR277C,0
gavin,387,bh_ego2,YDR025W,0.0,YLR277C,0
gavin,387,bh_ego2,YGL044C,0.0,YLR277C,0
gavin,387,bh_ego2,YLR277C,0.0,YLR277C,0
gavin,387,bh_ego2,YLR028C,0.0,YLR277C,0
gavin,388,greedy_expand,YDL070W,0.0,YLR277C,0
gavin,388,greedy_expand,YKL018W,0.0,YLR277C,0
gavin,388,greedy_expand,YDR422C,0.0,YLR277C,0
gavin,388,greedy_expand,YMR176W,0.0,YLR277C,0
gavin,388,greedy_expand,YPR107C,0.0,YLR277C,0
gavin,388,greedy_expand,YDR432W,0.0,YLR277C,0
gavin,388,greedy_expand,YOL115W,0.0,YLR277C,0
gavin,388,greedy_expand,YGL207W,0.0,YLR277C,0
gavin,388,greedy_expand,YMR268C,0.0,YLR277C,0
gavin,388,greedy_expand,YHR013C,0.0,YLR277C,0
gavin,388,greedy_expand,YGR048W,0.0,YLR277C,0
gavin,388,greedy_expand,YOL149W,0.0,YLR277C,0
gavin,388,greedy_expand,YGL213C,0.0,YLR277C,0
gavin,388,greedy_expand,YGR156W,0.0,YLR277C,0
gavin,388,greedy_expand,YGL190C,0.0,YLR277C,0
gavin,388,greedy_expand,YDR301W,0.0,YLR277C,0
gavin,388,greedy_expand,YIL035C,0.0,YLR277C,0
gavin,388,greedy_expand,YLR153C,0.0,YLR277C,0
gavin,388,greedy_expand,YMR239C,0.0,YLR277C,0
gavin,388,greedy_expand,YLR277C,0.0,YLR277C,0
gavin,388,greedy_expand,YJR093C,0.0,YLR277C,0
gavin,388,greedy_expand,YDR099W,0.0,YLR277C,0
gavin,388,greedy_expand,YOL145C,0.0,YLR277C,0
gavin,388,greedy_expand,YJL124C,0.0,YLR277C,0
gavin,388,greedy_expand,YMR080C,0.0,YLR277C,0
gavin,388,greedy_expand,YER177W,0.0,YLR277C,0
gavin,388,greedy_expand,YER129W,0.0,YLR277C,0
gavin,388,greedy_expand,YCR077C,0.0,YLR277C,0
gavin,388,greedy_expand,YMR311C,0.0,YLR277C,0
gavin,388,greedy_expand,YMR125W,0.0,YLR277C,0
gavin,388,greedy_expand,YOR048C,0.0,YLR277C,0
gavin,388,greedy_expand,YGL244W,0.0,YLR277C,0
gavin,388,greedy_expand,YER133W,0.0,YLR277C,0
gavin,388,greedy_expand,YDL040C,0.0,YLR277C,0
gavin,388,greedy_expand,YGR163W,0.0,YLR277C,0
gavin,388,greedy_expand,YBR263W,0.0,YLR277C,0
gavin,388,greedy_expand,YNL112W,0.0,YLR277C,0
gavin,388,greedy_expand,YDR028C,0.0,YLR277C,0
gavin,388,greedy_expand,YJL080C,0.0,YLR277C,0
gavin,388,greedy_expand,YAL043C,0.0,YLR277C,0
gavin,388,greedy_expand,YDL126C,0.0,YLR277C,0
gavin,388,greedy_expand,YDR049W,0.0,YLR277C,0
gavin,388,greedy_expand,YGR285C,0.0,YLR277C,0
gavin,388,greedy_expand,YGL208W,0.0,YLR277C,0
gavin,388,greedy_expand,YOR250C,0.0,YLR277C,0
gavin,388,greedy_expand,YNL317W,0.0,YLR277C,0
gavin,388,greedy_expand,YGR152C,0.0,YLR277C,0
gavin,388,greedy_expand,YJL050W,0.0,YLR277C,0
gavin,388,greedy_expand,YKR002W,0.0,YLR277C,0
gavin,388,greedy_expand,YBR105C,0.0,YLR277C,0
gavin,388,greedy_expand,YPR161C,0.0,YLR277C,0
gavin,388,greedy_expand,YNL222W,0.0,YLR277C,0
gavin,388,greedy_expand,YNL076W,0.0,YLR277C,0
gavin,388,greedy_expand,YER027C,0.0,YLR277C,0
gavin,388,greedy_expand,YCL010C,0.0,YLR277C,0
gavin,388,greedy_expand,YBL058W,0.0,YLR277C,0
gavin,388,greedy_expand,YOR123C,0.0,YLR277C,0
gavin,388,greedy_expand,YDR195W,0.0,YLR277C,0
gavin,388,greedy_expand,YLR115W,0.0,YLR277C,0
gavin,388,greedy_expand,YBR279W,0.0,YLR277C,0
gavin,388,greedy_expand,YER165W,0.0,YLR277C,0
gavin,388,greedy_expand,YJR138W,0.0,YLR277C,0
gavin,388,greedy_expand,YGL252C,0.0,YLR277C,0
gavin,388,greedy_expand,YNL256W,0.0,YLR277C,0
gavin,388,greedy_expand,YGL131C,0.0,YLR277C,0
gavin,388,greedy_expand,YKL193C,0.0,YLR277C,0
gavin,388,greedy_expand,YOR039W,0.0,YLR277C,0
gavin,388,greedy_expand,YOR179C,0.0,YLR277C,0
gavin,388,greedy_expand,YNR034W,0.0,YLR277C,0
gavin,388,greedy_expand,YML013W,0.0,YLR277C,0
gavin,388,greedy_expand,YMR061W,0.0,YLR277C,0
gavin,388,greedy_expand,YML028W,0.0,YLR277C,0
gavin,388,greedy_expand,YER164W,0.0,YLR277C,0
gavin,388,greedy_expand,YML007W,0.0,YLR277C,0
gavin,388,greedy_expand,YPL049C,0.0,YLR277C,0
gavin,388,greedy_expand,YNL251C,0.0,YLR277C,0
gavin,388,greedy_expand,YOR061W,0.0,YLR277C,0
gavin,388,greedy_expand,YGL115W,0.0,YLR277C,0
gavin,388,greedy_expand,YLR430W,0.0,YLR277C,0
gavin,388,greedy_expand,YDL175C,0.0,YLR277C,0
gavin,388,greedy_expand,YNL118C,0.0,YLR277C,0
gavin,388,greedy_expand,YDL160C,0.0,YLR277C,0
gavin,388,greedy_expand,YBR158W,0.0,YLR277C,0
gavin,388,greedy_expand,YKL059C,0.0,YLR277C,0
gavin,388,greedy_expand,YPL190C,0.0,YLR277C,0
gavin,388,greedy_expand,YGL173C,0.0,YLR277C,0
gavin,388,greedy_expand,YAR014C,0.0,YLR277C,0
gavin,388,greedy_expand,YPL178W,0.0,YLR277C,0
gavin,388,greedy_expand,YPL226W,0.0,YLR277C,0
gavin,388,greedy_expand,YDR228C,0.0,YLR277C,0
gavin,388,greedy_expand,YGL246C,0.0,YLR277C,0
gavin,388,greedy_expand,YLR418C,0.0,YLR277C,0
gavin,388,greedy_expand,YGL227W,0.0,YLR277C,0
gavin,388,greedy_expand,YGL019W,0.0,YLR277C,0
gavin,388,greedy_expand,YBR170C,0.0,YLR277C,0
gavin,388,greedy_expand,YDR477W,0.0,YLR277C,0
gavin,388,greedy_expand,YNL271C,0.0,YLR277C,0
